NU_ANO_CENSO,CO_IES,CO_CURSO,NO_CURSO,NO_REGIAO,CO_REGIAO,NO_UF,SG_UF,CO_UF
2021,434,18721,Administração,Sudeste,3.0,São Paulo,SP,35.0
2021,434,8987,Artes Visuais,Sudeste,3.0,São Paulo,SP,35.0
2021,434,118686,Ciências Contábeis,Sudeste,3.0,São Paulo,SP,35.0
2021,434,30053,Educação Artística - Música,Sudeste,3.0,São Paulo,SP,35.0
2021,434,18734,Enfermagem,Sudeste,3.0,São Paulo,SP,35.0
2021,434,118684,Fisioterapia,Sudeste,3.0,São Paulo,SP,35.0
2021,434,1136509,Medicina,Sudeste,3.0,São Paulo,SP,35.0
2021,434,8988,Moda,Sudeste,3.0,São Paulo,SP,35.0
2021,434,34917,Música - Canto,Sudeste,3.0,São Paulo,SP,35.0
2021,434,34123,Música - Composição,Sudeste,3.0,São Paulo,SP,35.0
2021,434,34965,Música - Instrumento,Sudeste,3.0,São Paulo,SP,35.0
2021,434,122120,Música - Regência,Sudeste,3.0,São Paulo,SP,35.0
2021,434,117420,Nutrição,Sudeste,3.0,São Paulo,SP,35.0
2021,434,57054,Radiologia,Sudeste,3.0,São Paulo,SP,35.0
2021,636,15065,Administração,Sudeste,3.0,São Paulo,SP,35.0
2021,636,1440446,Cinema E Audiovisual,Sudeste,3.0,São Paulo,SP,35.0
2021,636,1284614,Ciências Sociais,Sudeste,3.0,São Paulo,SP,35.0
2021,636,24024,Comunicação Social - Publicidade E Propaganda,Sudeste,3.0,São Paulo,SP,35.0
2021,636,66641,Design,Sudeste,3.0,São Paulo,SP,35.0
2021,636,5000366,Jornalismo,Sudeste,3.0,São Paulo,SP,35.0
2021,636,95898,Relações Internacionais,Sudeste,3.0,São Paulo,SP,35.0
2021,636,1203424,Sistemas De Informação,Sudeste,3.0,São Paulo,SP,35.0
2021,790,16929,Enfermagem,Sudeste,3.0,São Paulo,SP,35.0
2021,790,1317634,Medicina,Sudeste,3.0,São Paulo,SP,35.0
2021,1048,25910,Administração,Sudeste,3.0,São Paulo,SP,35.0
2021,1048,112955,Ciências Contábeis,Sudeste,3.0,São Paulo,SP,35.0
2021,1048,1366367,Pedagogia,Sudeste,3.0,São Paulo,SP,35.0
2021,1150,18238,Produção Gráfica,Sudeste,3.0,São Paulo,SP,35.0
2021,1161,18278,Administração,Sudeste,3.0,São Paulo,SP,35.0
2021,1161,18722,Ciências Econômicas,Sudeste,3.0,São Paulo,SP,35.0
2021,1161,1453775,Direito,Sudeste,3.0,São Paulo,SP,35.0
2021,1161,1257963,Engenharia De Computação,Sudeste,3.0,São Paulo,SP,35.0
2021,1161,1257982,Engenharia Mecatrônica,Sudeste,3.0,São Paulo,SP,35.0
2021,1161,1257983,Engenharia Mecânica,Sudeste,3.0,São Paulo,SP,35.0
2021,1190,18821,Agronomia,Sudeste,3.0,São Paulo,SP,35.0
2021,1190,21719,Direito,Sudeste,3.0,São Paulo,SP,35.0
2021,1190,53439,Música,Sudeste,3.0,São Paulo,SP,35.0
2021,1190,1137487,Música,Sudeste,3.0,São Paulo,SP,35.0
2021,1520,21773,Administração,Sudeste,3.0,São Paulo,SP,35.0
2021,1526,5001538,Design De Moda,Sudeste,3.0,São Paulo,SP,35.0
2021,1526,104820,Produção De Vestuário,Sudeste,3.0,São Paulo,SP,35.0
2021,1756,100580,Pedagogia,Sudeste,3.0,São Paulo,SP,35.0
2021,1828,48451,Arquitetura E Urbanismo,Sudeste,3.0,São Paulo,SP,35.0
2021,1921,51283,Filosofia,Sudeste,3.0,São Paulo,SP,35.0
2021,1921,1202870,Filosofia,Sudeste,3.0,São Paulo,SP,35.0
2021,1921,1113624,Teologia,Sudeste,3.0,São Paulo,SP,35.0
2021,1930,1167368,Letras - Língua Portuguesa,Sudeste,3.0,São Paulo,SP,35.0
2021,1930,1166280,Matemática,Sudeste,3.0,São Paulo,SP,35.0
2021,1930,101282,Pedagogia,Sudeste,3.0,São Paulo,SP,35.0
2021,2128,67985,Direito,Sudeste,3.0,São Paulo,SP,35.0
2021,2129,63414,Ciências Econômicas,Sudeste,3.0,São Paulo,SP,35.0
2021,2744,100516,Pedagogia,Sudeste,3.0,São Paulo,SP,35.0
2021,2806,100170,Teologia,Sudeste,3.0,São Paulo,SP,35.0
2021,2811,85773,Comunicação Social - Publicidade E Propaganda,Sudeste,3.0,São Paulo,SP,35.0
2021,2811,1105840,Filosofia,Sudeste,3.0,São Paulo,SP,35.0
2021,2811,1165863,Filosofia,Sudeste,3.0,São Paulo,SP,35.0
2021,2811,1182279,Fotografia,Sudeste,3.0,São Paulo,SP,35.0
2021,2811,85771,Jornalismo,Sudeste,3.0,São Paulo,SP,35.0
2021,2811,1257996,Produção Audiovisual,Sudeste,3.0,São Paulo,SP,35.0
2021,2811,1163366,Produção Multimídia,Sudeste,3.0,São Paulo,SP,35.0
2021,2811,85772,Relações Públicas,Sudeste,3.0,São Paulo,SP,35.0
2021,2811,85774,"Rádio, Tv E Internet",Sudeste,3.0,São Paulo,SP,35.0
2021,2886,58702,Administração,Sudeste,3.0,São Paulo,SP,35.0
2021,2886,104910,Direito,Sudeste,3.0,São Paulo,SP,35.0
2021,2886,1139043,Gestão De Recursos Humanos,Sudeste,3.0,São Paulo,SP,35.0
2021,2886,118870,Pedagogia,Sudeste,3.0,São Paulo,SP,35.0
2021,2886,119010,Publicidade E Propaganda,Sudeste,3.0,São Paulo,SP,35.0
2021,2886,1204910,Segurança Da Informação,Sudeste,3.0,São Paulo,SP,35.0
2021,2886,109438,Transporte Terrestre,Sudeste,3.0,São Paulo,SP,35.0
2021,3051,83579,Teologia,Sudeste,3.0,São Paulo,SP,35.0
2021,3177,57430,Administração,Sudeste,3.0,São Paulo,SP,35.0
2021,3770,85140,Teologia,Sudeste,3.0,São Paulo,SP,35.0
2021,3896,1159742,Administração,Sudeste,3.0,São Paulo,SP,35.0
2021,3896,118362,Comunicação Social - Publicidade E Propaganda,Sudeste,3.0,São Paulo,SP,35.0
2021,3896,118361,Comunicação Social - Relações Públicas,Sudeste,3.0,São Paulo,SP,35.0
2021,3896,1161108,"Comunicação Social - Rádio, Tv E Internet",Sudeste,3.0,São Paulo,SP,35.0
2021,4492,109466,Administração,Sudeste,3.0,São Paulo,SP,35.0
2021,4492,111070,Enfermagem,Sudeste,3.0,São Paulo,SP,35.0
2021,4492,1202348,Engenharia Civil,Sudeste,3.0,São Paulo,SP,35.0
2021,4492,111046,Gastronomia,Sudeste,3.0,São Paulo,SP,35.0
2021,4492,1055334,Pedagogia,Sudeste,3.0,São Paulo,SP,35.0
2021,4492,1185993,Teologia,Sudeste,3.0,São Paulo,SP,35.0
2021,4731,1258435,Pedagogia,Sudeste,3.0,São Paulo,SP,35.0
2021,4731,113655,Teologia,Sudeste,3.0,São Paulo,SP,35.0
2021,4817,117040,Eletrônica Industrial,Sudeste,3.0,São Paulo,SP,35.0
2021,4819,110530,Automação Industrial,Sudeste,3.0,São Paulo,SP,35.0
2021,4829,109229,Teatro,Sudeste,3.0,São Paulo,SP,35.0
2021,4829,1405463,Teatro,Sudeste,3.0,São Paulo,SP,35.0
2021,5048,118340,Teologia,Sudeste,3.0,São Paulo,SP,35.0
2021,5387,62522,Administração,Sudeste,3.0,São Paulo,SP,35.0
2021,5387,71514,Análise E Desenvolvimento De Sistemas,Sudeste,3.0,São Paulo,SP,35.0
2021,5387,71516,Banco De Dados,Sudeste,3.0,São Paulo,SP,35.0
2021,5387,1454957,Ciência Da Computação,Sudeste,3.0,São Paulo,SP,35.0
2021,5387,1455062,Defesa Cibernética,Sudeste,3.0,São Paulo,SP,35.0
2021,5387,1439766,Engenharia De Computação,Sudeste,3.0,São Paulo,SP,35.0
2021,5387,1184070,Gestão Da Tecnologia Da Informação,Sudeste,3.0,São Paulo,SP,35.0
2021,5387,1180291,Jogos Digitais,Sudeste,3.0,São Paulo,SP,35.0
2021,5387,1205003,Processos Gerenciais,Sudeste,3.0,São Paulo,SP,35.0
2021,5387,68756,Produção Multimídia,Sudeste,3.0,São Paulo,SP,35.0
2021,5387,71512,Redes De Computadores,Sudeste,3.0,São Paulo,SP,35.0
2021,5387,62538,Sistemas De Informação,Sudeste,3.0,São Paulo,SP,35.0
2021,10385,1003652,Teologia,Sudeste,3.0,São Paulo,SP,35.0
2021,11289,118732,Administração,Sudeste,3.0,São Paulo,SP,35.0
2021,11289,1405204,Gestão De Seguros,Sudeste,3.0,São Paulo,SP,35.0
2021,11807,1300157,Design De Moda,Sudeste,3.0,São Paulo,SP,35.0
2021,11807,1300464,Design De Produto E Serviço,Sudeste,3.0,São Paulo,SP,35.0
2021,11807,1300465,Design Gráfico E Digital,Sudeste,3.0,São Paulo,SP,35.0
2021,12611,1046448,Música,Sudeste,3.0,São Paulo,SP,35.0
2021,13488,1259170,Administração,Sudeste,3.0,São Paulo,SP,35.0
2021,13488,1404302,Biomedicina,Sudeste,3.0,São Paulo,SP,35.0
2021,13488,1075633,Enfermagem,Sudeste,3.0,São Paulo,SP,35.0
2021,13488,1304933,Farmácia,Sudeste,3.0,São Paulo,SP,35.0
2021,13488,1259304,Gestão De Recursos Humanos,Sudeste,3.0,São Paulo,SP,35.0
2021,13488,1304873,Logística,Sudeste,3.0,São Paulo,SP,35.0
2021,13488,1075632,Pedagogia,Sudeste,3.0,São Paulo,SP,35.0
2021,13845,1075152,Interdisciplinar Em Ciências Do Trabalho,Sudeste,3.0,São Paulo,SP,35.0
2021,14609,1108738,Sistemas Automotivos,Sudeste,3.0,São Paulo,SP,35.0
2021,15401,1385035,Administração,Sudeste,3.0,São Paulo,SP,35.0
2021,15401,1121485,Ciências Contábeis,Sudeste,3.0,São Paulo,SP,35.0
2021,15401,1385997,Gestão Financeira,Sudeste,3.0,São Paulo,SP,35.0
2021,15501,5001537,Gestão Da Produção Industrial,Sudeste,3.0,São Paulo,SP,35.0
2021,15501,1129541,Manutenção Industrial,Sudeste,3.0,São Paulo,SP,35.0
2021,15502,1130084,Mecânica De Precisão,Sudeste,3.0,São Paulo,SP,35.0
2021,16864,1156745,Letras - Inglês,Sudeste,3.0,São Paulo,SP,35.0
2021,16864,1281046,Letras - Inglês,Sudeste,3.0,São Paulo,SP,35.0
2021,17014,5000994,Direito,Sudeste,3.0,São Paulo,SP,35.0
2021,17355,1332652,Enfermagem,Sudeste,3.0,São Paulo,SP,35.0
2021,17355,1172333,Gestão Hospitalar,Sudeste,3.0,São Paulo,SP,35.0
2021,17355,1332312,Radiologia,Sudeste,3.0,São Paulo,SP,35.0
2021,17516,5000959,Alimentos,Sudeste,3.0,São Paulo,SP,35.0
2021,17608,21237,Administração,Sudeste,3.0,São Paulo,SP,35.0
2021,17608,1352777,Artes Visuais,Sudeste,3.0,São Paulo,SP,35.0
2021,17608,1405918,Formação De Docentes Para A Educação Básica,Sudeste,3.0,São Paulo,SP,35.0
2021,17608,1405917,Gastronomia,Sudeste,3.0,São Paulo,SP,35.0
2021,17608,1117803,Gestão De Recursos Humanos,Sudeste,3.0,São Paulo,SP,35.0
2021,17608,1123326,Gestão Financeira,Sudeste,3.0,São Paulo,SP,35.0
2021,17608,1405916,Gestão Pública,Sudeste,3.0,São Paulo,SP,35.0
2021,17608,1121275,Logística,Sudeste,3.0,São Paulo,SP,35.0
2021,17608,1123345,Marketing,Sudeste,3.0,São Paulo,SP,35.0
2021,17608,1187658,Pedagogia,Sudeste,3.0,São Paulo,SP,35.0
2021,17608,72345,Redes De Computadores,Sudeste,3.0,São Paulo,SP,35.0
2021,17608,1406256,Teologia,Sudeste,3.0,São Paulo,SP,35.0
2021,17731,1187706,Ciências Da Natureza,Sudeste,3.0,São Paulo,SP,35.0
2021,17731,1187710,Ciências Humanas,Sudeste,3.0,São Paulo,SP,35.0
2021,17731,1187712,Linguagem,Sudeste,3.0,São Paulo,SP,35.0
2021,17731,1331356,Matemática,Sudeste,3.0,São Paulo,SP,35.0
2021,18019,1206696,Pedagogia,Sudeste,3.0,São Paulo,SP,35.0
2021,18035,1385232,Estética E Cosmética,Sudeste,3.0,São Paulo,SP,35.0
2021,18035,1206742,Gestão De Recursos Humanos,Sudeste,3.0,São Paulo,SP,35.0
2021,18711,1441496,Administração,Sudeste,3.0,São Paulo,SP,35.0
2021,18711,1406161,Análise E Desenvolvimento De Sistemas,Sudeste,3.0,São Paulo,SP,35.0
2021,18711,1441497,Biomedicina,Sudeste,3.0,São Paulo,SP,35.0
2021,18711,1441498,Ciência Da Computação,Sudeste,3.0,São Paulo,SP,35.0
2021,18711,1406160,Design De Interiores,Sudeste,3.0,São Paulo,SP,35.0
2021,18711,1405335,Direito,Sudeste,3.0,São Paulo,SP,35.0
2021,18711,1441499,Enfermagem,Sudeste,3.0,São Paulo,SP,35.0
2021,18711,1307954,Engenharia Civil,Sudeste,3.0,São Paulo,SP,35.0
2021,18711,1405562,Engenharia De Produção,Sudeste,3.0,São Paulo,SP,35.0
2021,18711,1307952,Engenharia Eletrônica,Sudeste,3.0,São Paulo,SP,35.0
2021,18711,1307953,Engenharia Elétrica,Sudeste,3.0,São Paulo,SP,35.0
2021,18711,1307955,Engenharia Mecânica,Sudeste,3.0,São Paulo,SP,35.0
2021,18711,1441501,Farmácia,Sudeste,3.0,São Paulo,SP,35.0
2021,18711,1441502,Fisioterapia,Sudeste,3.0,São Paulo,SP,35.0
2021,18711,1441503,Gestão De Recursos Humanos,Sudeste,3.0,São Paulo,SP,35.0
2021,18711,1406162,Gestão Financeira,Sudeste,3.0,São Paulo,SP,35.0
2021,18711,1441504,Nutrição,Sudeste,3.0,São Paulo,SP,35.0
2021,20340,1313317,Gestão Hospitalar,Sudeste,3.0,São Paulo,SP,35.0
2021,20340,1313318,Sistemas Biomédicos,Sudeste,3.0,São Paulo,SP,35.0
2021,21643,1352010,Pedagogia,Sudeste,3.0,São Paulo,SP,35.0
2021,21654,1352182,Engenharia Cartográfica E De Agrimensura,Sudeste,3.0,São Paulo,SP,35.0
2021,21826,1365323,Administração,Sudeste,3.0,São Paulo,SP,35.0
2021,21952,1369527,Relações Internacionais,Sudeste,3.0,São Paulo,SP,35.0
2021,1810,72017,Análise E Desenvolvimento De Sistemas,Sudeste,3.0,São Paulo,SP,35.0
2021,1810,1420648,Análise E Desenvolvimento De Sistemas,Sudeste,3.0,São Paulo,SP,35.0
2021,1810,1260216,Arquitetura E Urbanismo,Sudeste,3.0,São Paulo,SP,35.0
2021,1810,63584,Automação Industrial,Sudeste,3.0,São Paulo,SP,35.0
2021,1810,1103451,Ciências Biológicas,Sudeste,3.0,São Paulo,SP,35.0
2021,1810,113538,Engenharia Civil,Sudeste,3.0,São Paulo,SP,35.0
2021,1810,112678,Engenharia De Controle E Automação,Sudeste,3.0,São Paulo,SP,35.0
2021,1810,1147844,Engenharia De Produção,Sudeste,3.0,São Paulo,SP,35.0
2021,1810,1457463,Engenharia De Produção,Sudeste,3.0,São Paulo,SP,35.0
2021,1810,1205622,Engenharia Eletrônica,Sudeste,3.0,São Paulo,SP,35.0
2021,1810,1515547,Engenharia Elétrica,Sudeste,3.0,São Paulo,SP,35.0
2021,1810,1457001,Engenharia Mecânica,Sudeste,3.0,São Paulo,SP,35.0
2021,1810,48237,Física,Sudeste,3.0,São Paulo,SP,35.0
2021,1810,101856,Geografia,Sudeste,3.0,São Paulo,SP,35.0
2021,1810,68037,Gestão Da Produção Industrial,Sudeste,3.0,São Paulo,SP,35.0
2021,1810,81306,Gestão De Turismo,Sudeste,3.0,São Paulo,SP,35.0
2021,1810,1400719,Gestão Pública,Sudeste,3.0,São Paulo,SP,35.0
2021,1810,1188380,Letras,Sudeste,3.0,São Paulo,SP,35.0
2021,1810,1400668,Letras - Português E Inglês,Sudeste,3.0,São Paulo,SP,35.0
2021,1810,113490,Matemática,Sudeste,3.0,São Paulo,SP,35.0
2021,1810,1103688,Química,Sudeste,3.0,São Paulo,SP,35.0
2021,1810,100780,Sistemas Elétricos,Sudeste,3.0,São Paulo,SP,35.0
2021,923,17545,Administração,Sudeste,3.0,São Paulo,SP,35.0
2021,923,17546,Ciências Contábeis,Sudeste,3.0,São Paulo,SP,35.0
2021,923,67967,Direito,Sudeste,3.0,São Paulo,SP,35.0
2021,923,1204036,Educação Física,Sudeste,3.0,São Paulo,SP,35.0
2021,923,1284458,Educação Física,Sudeste,3.0,São Paulo,SP,35.0
2021,923,1204034,Enfermagem,Sudeste,3.0,São Paulo,SP,35.0
2021,923,1204035,Engenharia Civil,Sudeste,3.0,São Paulo,SP,35.0
2021,923,1353921,Gestão De Recursos Humanos,Sudeste,3.0,São Paulo,SP,35.0
2021,923,55782,Pedagogia,Sudeste,3.0,São Paulo,SP,35.0
2021,923,1304913,Psicologia,Sudeste,3.0,São Paulo,SP,35.0
2021,18817,1330005,Gestão Comercial,Sudeste,3.0,São Paulo,SP,35.0
2021,18817,1313160,Gestão De Turismo,Sudeste,3.0,São Paulo,SP,35.0
2021,18817,5001196,Sistemas Para Internet,Sudeste,3.0,São Paulo,SP,35.0
2021,1810,1261051,Administração,Sudeste,3.0,São Paulo,SP,35.0
2021,1810,1116852,Ciências Biológicas,Sudeste,3.0,São Paulo,SP,35.0
2021,1810,1168209,Gestão Ambiental,Sudeste,3.0,São Paulo,SP,35.0
2021,1810,1188336,Viticultura E Enologia,Sudeste,3.0,São Paulo,SP,35.0
2021,15793,1550023,Gestão Da Tecnologia Da Informação,Sudeste,3.0,São Paulo,SP,35.0
2021,15793,1441602,Logística,Sudeste,3.0,São Paulo,SP,35.0
2021,15793,1151139,Processos Gerenciais,Sudeste,3.0,São Paulo,SP,35.0
2021,2814,67486,Administração,Sudeste,3.0,São Paulo,SP,35.0
2021,2814,100714,Direito,Sudeste,3.0,São Paulo,SP,35.0
2021,2814,1157263,Educação Física,Sudeste,3.0,São Paulo,SP,35.0
2021,2814,1200083,Educação Física,Sudeste,3.0,São Paulo,SP,35.0
2021,2814,1158018,Enfermagem,Sudeste,3.0,São Paulo,SP,35.0
2021,2814,1150202,Gestão De Recursos Humanos,Sudeste,3.0,São Paulo,SP,35.0
2021,2814,88064,Pedagogia,Sudeste,3.0,São Paulo,SP,35.0
2021,56,66981,Ciências Biológicas,Sudeste,3.0,São Paulo,SP,35.0
2021,56,1300116,Ciências Biológicas,Sudeste,3.0,São Paulo,SP,35.0
2021,1690,46529,Administração,Sudeste,3.0,São Paulo,SP,35.0
2021,1690,1283780,Análise E Desenvolvimento De Sistemas,Sudeste,3.0,São Paulo,SP,35.0
2021,1690,1332354,Ciências Biológicas,Sudeste,3.0,São Paulo,SP,35.0
2021,1690,99052,Ciências Contábeis,Sudeste,3.0,São Paulo,SP,35.0
2021,1690,105640,Comércio Exterior,Sudeste,3.0,São Paulo,SP,35.0
2021,1690,1386634,Direito,Sudeste,3.0,São Paulo,SP,35.0
2021,1690,1190178,Educação Física,Sudeste,3.0,São Paulo,SP,35.0
2021,1690,1383029,Educação Física,Sudeste,3.0,São Paulo,SP,35.0
2021,1690,1284972,Enfermagem,Sudeste,3.0,São Paulo,SP,35.0
2021,1690,1077291,Gestão De Recursos Humanos,Sudeste,3.0,São Paulo,SP,35.0
2021,1690,1077651,Gestão Financeira,Sudeste,3.0,São Paulo,SP,35.0
2021,1690,1077100,Gestão Portuária,Sudeste,3.0,São Paulo,SP,35.0
2021,1690,99058,Letras - Português E Inglês,Sudeste,3.0,São Paulo,SP,35.0
2021,1690,108219,Logística,Sudeste,3.0,São Paulo,SP,35.0
2021,1690,108378,Marketing,Sudeste,3.0,São Paulo,SP,35.0
2021,1690,49301,Pedagogia,Sudeste,3.0,São Paulo,SP,35.0
2021,1690,1079171,Processos Gerenciais,Sudeste,3.0,São Paulo,SP,35.0
2021,1690,1283783,Radiologia,Sudeste,3.0,São Paulo,SP,35.0
2021,1713,1204147,Administração,Sudeste,3.0,São Paulo,SP,35.0
2021,1713,85754,Automação Industrial,Sudeste,3.0,São Paulo,SP,35.0
2021,1713,1204149,Engenharia Elétrica,Sudeste,3.0,São Paulo,SP,35.0
2021,1713,1204697,Pedagogia,Sudeste,3.0,São Paulo,SP,35.0
2021,1713,47834,Sistemas De Informação,Sudeste,3.0,São Paulo,SP,35.0
2021,1499,21668,Administração,Sudeste,3.0,São Paulo,SP,35.0
2021,1499,1404504,Biomedicina,Sudeste,3.0,São Paulo,SP,35.0
2021,1499,96689,Ciências Contábeis,Sudeste,3.0,São Paulo,SP,35.0
2021,1499,72665,Direito,Sudeste,3.0,São Paulo,SP,35.0
2021,1499,96671,Educação Física,Sudeste,3.0,São Paulo,SP,35.0
2021,1499,1260481,Educação Física,Sudeste,3.0,São Paulo,SP,35.0
2021,1499,96687,Enfermagem,Sudeste,3.0,São Paulo,SP,35.0
2021,1499,1303681,Engenharia Civil,Sudeste,3.0,São Paulo,SP,35.0
2021,1499,1303682,Engenharia De Produção,Sudeste,3.0,São Paulo,SP,35.0
2021,1499,1330470,Engenharia Elétrica,Sudeste,3.0,São Paulo,SP,35.0
2021,1499,1303684,Fisioterapia,Sudeste,3.0,São Paulo,SP,35.0
2021,1499,1260485,Gestão De Recursos Humanos,Sudeste,3.0,São Paulo,SP,35.0
2021,1499,1205045,Logística,Sudeste,3.0,São Paulo,SP,35.0
2021,1499,1119135,Marketing,Sudeste,3.0,São Paulo,SP,35.0
2021,1499,1404505,Nutrição,Sudeste,3.0,São Paulo,SP,35.0
2021,1499,37781,Pedagogia,Sudeste,3.0,São Paulo,SP,35.0
2021,1499,1303685,Psicologia,Sudeste,3.0,São Paulo,SP,35.0
2021,17854,1206347,Administração,Sudeste,3.0,São Paulo,SP,35.0
2021,17854,1365706,Análise E Desenvolvimento De Sistemas,Sudeste,3.0,São Paulo,SP,35.0
2021,17854,1263599,Arquitetura E Urbanismo,Sudeste,3.0,São Paulo,SP,35.0
2021,17854,1263633,Biomedicina,Sudeste,3.0,São Paulo,SP,35.0
2021,17854,1263600,Ciências Contábeis,Sudeste,3.0,São Paulo,SP,35.0
2021,17854,1384011,Direito,Sudeste,3.0,São Paulo,SP,35.0
2021,17854,1263588,Educação Física,Sudeste,3.0,São Paulo,SP,35.0
2021,17854,1263593,Educação Física,Sudeste,3.0,São Paulo,SP,35.0
2021,17854,1263628,Enfermagem,Sudeste,3.0,São Paulo,SP,35.0
2021,17854,1206348,Engenharia Civil,Sudeste,3.0,São Paulo,SP,35.0
2021,17854,1365705,Engenharia De Computação,Sudeste,3.0,São Paulo,SP,35.0
2021,17854,1263598,Engenharia De Produção,Sudeste,3.0,São Paulo,SP,35.0
2021,17854,1263596,Engenharia Elétrica,Sudeste,3.0,São Paulo,SP,35.0
2021,17854,1263594,Farmácia,Sudeste,3.0,São Paulo,SP,35.0
2021,17854,1263622,Gestão Da Tecnologia Da Informação,Sudeste,3.0,São Paulo,SP,35.0
2021,17854,1206350,Gestão De Recursos Humanos,Sudeste,3.0,São Paulo,SP,35.0
2021,17854,1263597,Gestão Financeira,Sudeste,3.0,São Paulo,SP,35.0
2021,17854,1206351,Logística,Sudeste,3.0,São Paulo,SP,35.0
2021,17854,1263627,Marketing,Sudeste,3.0,São Paulo,SP,35.0
2021,17854,1206349,Pedagogia,Sudeste,3.0,São Paulo,SP,35.0
2021,17854,1365702,Psicologia,Sudeste,3.0,São Paulo,SP,35.0
2021,17854,1263595,Radiologia,Sudeste,3.0,São Paulo,SP,35.0
2021,19210,1306345,Engenharia Agronômica,Sudeste,3.0,São Paulo,SP,35.0
2021,19210,1307553,Pedagogia,Sudeste,3.0,São Paulo,SP,35.0
2021,967,103594,Agronegócio,Sudeste,3.0,São Paulo,SP,35.0
2021,967,18277,Análise E Desenvolvimento De Sistemas,Sudeste,3.0,São Paulo,SP,35.0
2021,967,60839,Produção Industrial,Sudeste,3.0,São Paulo,SP,35.0
2021,967,1150809,Sistemas Para Internet,Sudeste,3.0,São Paulo,SP,35.0
2021,2009,58844,Administração,Sudeste,3.0,São Paulo,SP,35.0
2021,2009,58847,Educação Física,Sudeste,3.0,São Paulo,SP,35.0
2021,2009,58870,Enfermagem,Sudeste,3.0,São Paulo,SP,35.0
2021,2009,58862,Farmácia,Sudeste,3.0,São Paulo,SP,35.0
2021,2009,58864,Fisioterapia,Sudeste,3.0,São Paulo,SP,35.0
2021,2009,67289,Nutrição,Sudeste,3.0,São Paulo,SP,35.0
2021,2009,66441,Pedagogia,Sudeste,3.0,São Paulo,SP,35.0
2021,1300,19873,Administração,Sudeste,3.0,São Paulo,SP,35.0
2021,1300,69366,Agronomia,Sudeste,3.0,São Paulo,SP,35.0
2021,1300,20681,Ciências Contábeis,Sudeste,3.0,São Paulo,SP,35.0
2021,1300,1117028,Engenharia Civil,Sudeste,3.0,São Paulo,SP,35.0
2021,1300,19874,Pedagogia,Sudeste,3.0,São Paulo,SP,35.0
2021,1300,38065,Psicologia,Sudeste,3.0,São Paulo,SP,35.0
2021,15803,1151058,Automação Industrial,Sudeste,3.0,São Paulo,SP,35.0
2021,15803,1156898,Gestão Da Tecnologia Da Informação,Sudeste,3.0,São Paulo,SP,35.0
2021,15803,1151057,Manutenção Industrial,Sudeste,3.0,São Paulo,SP,35.0
2021,15803,1156897,Processos Gerenciais,Sudeste,3.0,São Paulo,SP,35.0
2021,15803,1151059,Produção Fonográfica,Sudeste,3.0,São Paulo,SP,35.0
2021,3940,96945,Administração,Sudeste,3.0,São Paulo,SP,35.0
2021,3940,96947,Ciências Contábeis,Sudeste,3.0,São Paulo,SP,35.0
2021,3940,1143406,Direito,Sudeste,3.0,São Paulo,SP,35.0
2021,3940,1330601,Enfermagem,Sudeste,3.0,São Paulo,SP,35.0
2021,3940,110560,Engenharia Agronômica,Sudeste,3.0,São Paulo,SP,35.0
2021,3940,1453933,Medicina Veterinária,Sudeste,3.0,São Paulo,SP,35.0
2021,3940,1389642,Psicologia,Sudeste,3.0,São Paulo,SP,35.0
2021,665,15338,Administração,Sudeste,3.0,São Paulo,SP,35.0
2021,665,1153311,Agronomia,Sudeste,3.0,São Paulo,SP,35.0
2021,665,1142424,Análise E Desenvolvimento De Sistemas,Sudeste,3.0,São Paulo,SP,35.0
2021,665,15356,Arquitetura E Urbanismo,Sudeste,3.0,São Paulo,SP,35.0
2021,665,15333,Ciências Biológicas,Sudeste,3.0,São Paulo,SP,35.0
2021,665,21450,Ciências Biológicas,Sudeste,3.0,São Paulo,SP,35.0
2021,665,15339,Ciências Contábeis,Sudeste,3.0,São Paulo,SP,35.0
2021,665,15340,Ciências Econômicas,Sudeste,3.0,São Paulo,SP,35.0
2021,665,120836,Comércio Exterior,Sudeste,3.0,São Paulo,SP,35.0
2021,665,1533815,Design Gráfico,Sudeste,3.0,São Paulo,SP,35.0
2021,665,15342,Direito,Sudeste,3.0,São Paulo,SP,35.0
2021,665,15334,Educação Física,Sudeste,3.0,São Paulo,SP,35.0
2021,665,1120717,Educação Física,Sudeste,3.0,São Paulo,SP,35.0
2021,665,1153188,Enfermagem,Sudeste,3.0,São Paulo,SP,35.0
2021,665,84419,Engenharia Aeronáutica,Sudeste,3.0,São Paulo,SP,35.0
2021,665,21440,Engenharia Ambiental E Sanitária,Sudeste,3.0,São Paulo,SP,35.0
2021,665,15350,Engenharia Civil,Sudeste,3.0,São Paulo,SP,35.0
2021,665,1147190,Engenharia De Computação,Sudeste,3.0,São Paulo,SP,35.0
